Card Name,Quantity,ID #,Rarity,Set,Collector #,Premium,
"Spidery Grasp",17,42702,Common,ISD,204/264,No
"Spike Worker",1,10395,Common,ST,120/143,No
"Spiked Baloth",6,45674,Common,M13,192/249,No
"Spinning Darkness",1,9151,Common,WL,81/167,No
"Spire Tracer",2,47629,Common,GTC,135/249,No
"Spirit Mantle",5,41395,Uncommon,M12,35/249,No
"Spirit of the Labyrinth",4,51769,Rare,BNG,27/165,No
"Spiritmonger",1,52599,Rare,VMA,262/325,No
"Spiteful Shadows",4,43323,Common,DKA,75/158,No
"Splatter Thug",4,46335,Common,RTR,105/274,No
"Splinter Twin",4,36426,Rare,ROE,165/248,No
"Spreading Seas",8,34610,Common,ZEN,70/249,No
"Spring Cleaning",1,28717,Common,LRW,236/301,No
"Springleaf Drum",4,28333,Common,LRW,261/301,No
"Squelching Leeches",1,52330,Uncommon,PRM,1142/1158,No
"Stampeding Rhino",4,41193,Common,M12,196/249,No
"Stampeding Wildebeests",1,7731,Uncommon,VI,121/167,No
"Standard Bearer",4,16076,Common,AP,18/143,No
"Starlight Invoker",2,18553,Common,LGN,20/145,No
"Staunch-Hearted Warrior",2,50506,Common,THS,179/249,No
"Stave Off",6,41467,Common,M12,36/249,No
"Steam Augury",1,50600,Rare,THS,205/249,No
"Steam Vents",1,46805,Rare,RTR,247/274,No
"Steel Overseer",2,37418,Rare,M11,214/249,No
"Steeling Stance",1,24075,Common,DIS,18/180,No
"Stern Mentor",1,43977,Uncommon,AVR,77/244,No
"Stingerfling Spider",5,41357,Uncommon,M12,197/249,No
"Stitched Drake",11,42328,Common,ISD,80/264,No
"Stitcher's Apprentice",8,42316,Common,ISD,81/264,No
"Stoic Champion",1,18533,Uncommon,LGN,21/145,No
"Stomping Ground",4,47803,Rare,GTC,247/249,No
"Stone Rain",4,15876,Common,7E,221/350,No
"Stonehorn Dignitary",7,41397,Common,M12,37/249,No
"Stonewise Fortifier",1,51988,Common,JOU,27/165,No
"Stonewood Invoker",2,18377,Common,LGN,139/145,No
"Stonewright",2,43843,Uncommon,AVR,157/244,No
"Stormbound Geist",8,43310,Common,DKA,51/158,Yes
"Stormcaller of Keranos",1,51689,Uncommon,BNG,112/165,No
"Stormfront Pegasus",8,41208,Common,M12,38/249,Yes
"Strangleroot Geist",1,43153,Uncommon,DKA,127/158,No
"Stratus Walk",1,51595,Common,BNG,52/165,No
"Street Wraith",4,26894,Uncommon,FUT,90/180,No
"Striped Bears",1,9169,Common,WL,140/167,No
"Stromkirk Captain",1,43332,Uncommon,DKA,143/158,Yes
"Stromkirk Patrol",7,42446,Common,ISD,118/264,No
"Stupor",1,7335,Uncommon,MI,147/350,No
"Stymied Hopes",4,50556,Common,THS,64/249,No
"Sudden Strength",1,53003,Common,VMA,233/325,No
"Sulfur Falls",3,42668,Rare,ISD,248/264,No
"Sulfur Vent",4,14811,Common,IN,328/350,No
"Sulfuric Vortex",2,53151,Rare,VMA,190/325,No
"Sultai Banner",1,54068,Common,KTK,225/269,No
"Summit Prowler",2,54350,Common,KTK,121/269,No
"Sunbeam Spellbomb",2,19897,Common,MRD,250/306,No
"Sunbond",1,51765,Uncommon,BNG,28/165,No
"Sundering Growth",4,46641,Common,RTR,223/274,No
"Sunflare Shaman",3,29182,Common,MOR,108/150,No
"Sunhome Guildmage",2,47459,Uncommon,GTC,200/249,No
"Supply-Line Cranes",1,51980,Common,JOU,28/165,No
"Surrakar Marauder",1,34490,Common,ZEN,113/249,No
"Suspension Field",1,54084,Uncommon,KTK,25/269,No
"Swamp",132,54222,Basic Land,KTK,261/269,No
"Swan Song",1,50440,Rare,THS,65/249,No
"Swift Justice",4,46297,Common,RTR,26/274,No
"Swift Kick",1,54356,Common,KTK,122/269,No
"Swiftwater Cliffs",1,54076,Common,KTK,243/269,No
"Sword of Fire and Ice",1,20535,Rare,DST,148/165,No
"Swordwise Centaur",1,51645,Common,BNG,142/165,No
"Sylvan Caryatid",6,50260,Rare,THS,180/249,No
"Syndic of Tithes",2,47817,Common,GTC,26/249,No
"Syndicate Enforcer",1,47509,Common,GTC,80/249,No
"Talons of Falkenrath",5,43429,Common,DKA,105/158,No
"Talrand's Invocation",4,45546,Uncommon,M13,73/249,No
"Tandem Lookout",3,44131,Uncommon,AVR,80/244,No
"Tanglesap",1,34634,Common,ZEN,186/249,No
"Tar Pit Warrior",1,7747,Common,VI,70/167,No
"Taste of Blood",11,41502,Common,M12,113/249,Yes
"Tectonic Edge",4,35589,Uncommon,WWK,145/145,No
"Tectonic Rift",6,41499,Uncommon,M12,157/249,No
"Temple Garden",4,46501,Rare,RTR,248/274,No
"Temple of Abandon",4,50266,Rare,THS,224/249,No
"Temple of Deceit",6,50264,Rare,THS,225/249,No
"Temple of Malice",6,51563,Rare,BNG,164/165,No
"Temple of Mystery",3,53846,Promo,PRM,6/1158,No
"Temple of Plenty",4,51565,Rare,BNG,165/165,No
"Temple of Silence",4,50268,Rare,THS,227/249,No
"Temple of Triumph",4,50270,Rare,THS,228/249,No
"Temur Banner",2,54066,Common,KTK,226/269,No
"Tendrils of Agony",1,52797,Uncommon,VMA,142/325,No
"Tendrils of Corruption",4,32601,Common,M10,114/249,No
"Tendrils of Despair",1,9155,Common,WL,83/167,No
"Teroh's Faithful",2,52943,Common,VMA,52/325,No
"Terrarion",4,23036,Common,RAV,273/306,No
"Terrifying Presence",18,43975,Common,AVR,196/244,No
"Thassa's Bounty",6,50584,Common,THS,67/249,No
"Thassa's Devourer",1,52274,Common,JOU,53/165,No
"Thassa's Emissary",3,50462,Uncommon,THS,68/249,No
"Thassa's Rebuff",1,51671,Uncommon,BNG,54/165,No
"Thatcher Revolt",27,43819,Common,AVR,158/244,No
"Think Twice",6,42534,Common,ISD,83/264,No
"Thopter Squadron",1,52729,Uncommon,VMA,286/325,No
"Thorn-Thrash Viashino",1,31140,Common,ALA,116/249,Yes
"Thornwood Falls",2,54074,Common,KTK,244/269,No
"Thought Scour",5,43399,Common,DKA,52/158,No
"Thoughtcast",4,19787,Common,MRD,54/306,No
"Thoughtseize",4,50256,Rare,THS,107/249,No
"Thraben Purebloods",15,42532,Common,ISD,37/264,No
"Thraben Sentry",8,42372,Common,ISD,38/264,No
"Thraben Valiant",15,43817,Common,AVR,39/244,No
"Thran Golem",4,41171,Uncommon,M12,220/249,No
"Thunderbolt",7,43877,Common,AVR,159/244,No
"Thunderous Wrath",2,43859,Uncommon,AVR,160/244,No
"Tidal Surge",1,10413,Common,ST,46/143,No
"Tidings",2,35077,Uncommon,PRM,312/1158,Yes
"Timberland Guide",8,43951,Common,AVR,197/244,No
"Timberpack Wolf",18,45672,Common,M13,194/249,No
"Tin Street Market",4,47883,Common,GTC,108/249,No
"Tinder Farm",4,14835,Common,IN,329/350,No
"Titanic Growth",10,45438,Common,M13,195/249,No
"Titan's Strength",2,50632,Common,THS,145/249,No
"Torch Drake",3,23841,Common,GPT,38/165,No
"Torch Fiend",13,45484,Uncommon,M13,151/249,No
"Torch Slinger",1,34474,Common,ZEN,151/249,No
"Torment",1,10417,Common,ST,73/143,No
"Tormented Pariah",17,42399,Common,ISD,165/264,Yes
"Tormented Soul",18,45420,Common,M13,111/249,No
"Tormentor's Trident",4,43865,Uncommon,AVR,222/244,No
"Torpid Moloch",1,23382,Common,RAV,147/306,No
"Tortoise Formation",1,31320,Common,ALA,61/249,Yes
"Totally Lost",2,47721,Common,GTC,54/249,No
"Tower Defense",1,47645,Uncommon,GTC,137/249,No
"Towering Thunderfist",1,47625,Common,GTC,109/249,No
"Tragic Slip",14,43189,Common,DKA,76/158,No
"Traitorous Blood",11,42596,Common,ISD,166/264,No
"Tranquil Domain",1,7385,Common,MI,245/350,No
"Tranquil Thicket",5,53057,Common,VMA,320/325,No
"Travel Preparations",16,42274,Common,ISD,206/264,No
"Traveler's Amulet",16,50208,Common,THS,221/249,No
"Traveling Philosopher",3,50254,Common,THS,34/249,No
"Treasure Cruise",1,54300,Common,KTK,59/269,No
"Tree of Tales",4,20249,Common,MRD,285/306,No
"Treetop Scout",3,18652,Common,SCG,130/143,No
"Trepanation Blade",1,42340,Uncommon,ISD,235/264,No
"Tribute to Hunger",1,42468,Uncommon,ISD,119/264,No
"Tribute to the Wild",2,52982,Common,VMA,238/325,Yes
"Tricks of the Trade",3,45624,Common,M13,74/249,No
"Triton Fortune Hunter",1,50356,Uncommon,THS,69/249,No
"Triton Shorethief",1,50150,Common,THS,70/249,No
"Triton Tactics",1,50358,Uncommon,THS,71/249,No
"Triumph of Ferocity",3,44275,Uncommon,AVR,198/244,No
"Trollhide",6,41408,Common,M12,199/249,Yes
"Tromokratis",2,51915,Rare,PRM,1128/1158,Yes
"Trostani's Judgment",1,46573,Common,RTR,28/274,No
"Trumpet Blast",9,45264,Common,M13,152/249,No
"Trusted Forcemage",13,43973,Common,AVR,199/244,No
"Turn to Frog",6,41167,Uncommon,M12,78/249,No
"Turn to Slag",10,45402,Common,M13,153/249,No
"Turntimber Basilisk",1,34440,Uncommon,ZEN,190/249,No
"Tusked Colossodon",1,54042,Common,KTK,155/269,No
"Tuskguard Captain",1,54392,Uncommon,KTK,156/269,No
"Twitch",1,35529,Common,WWK,43/145,No
"Typhoid Rats",11,42812,Common,ISD,120/264,No
"Tyrant's Choice",3,53195,Common,VMA,143/325,No
"Uktabi Efreet",1,9165,Common,WL,143/167,No
"Ulamog's Crusher",3,36664,Common,ROE,13/248,No
"Ulvenwald Bear",7,43229,Common,DKA,129/158,No
"Ulvenwald Mystics",1,42374,Uncommon,ISD,208/264,No
"Umara Raptor",1,34478,Common,ZEN,75/249,No
"Unburden",2,18672,Common,SCG,77/143,No
"Unburial Rites",4,42482,Uncommon,ISD,122/264,No
"Uncanny Speed",8,44011,Common,AVR,163/244,No
"Undead Executioner",14,44097,Common,AVR,123/244,No
"Undercity Shade",1,23308,Uncommon,RAV,110/306,No
"Undo",1,7773,Common,VI,47/167,No
"Undying Evil",6,43393,Common,DKA,77/158,No
"Unhallowed Pact",13,43841,Common,AVR,124/244,No
"Unknown Shores",5,50398,Common,THS,229/249,No
"Unravel the Æther",3,51707,Uncommon,BNG,143/165,No"Unruly Mob",11,42310,Common,ISD,39/264,No
"Unseen Walker",1,7397,Uncommon,MI,249/350,No
"Unsummon",12,45274,Common,M13,75/249,No
"Urbis Protector",1,47631,Uncommon,GTC,27/249,No
"Urborg Uprising",2,52907,Common,VMA,144/325,No
"Urgent Exorcism",8,42470,Common,ISD,40/264,No
"Valakut, the Molten Pinnacle",2,34604,Rare,ZEN,228/249,No
"Valley Rannet",4,32222,Common,ARB,61/145,No
"Vampire Interloper",14,42434,Common,ISD,123/264,No
"Vampire Nighthawk",1,36214,Uncommon,PRM,316/1158,No
"Vampiric Fury",12,42776,Common,ISD,167/264,No
"Vanguard's Shield",17,44123,Common,AVR,223/244,No
"Vanishment",2,44041,Uncommon,AVR,82/244,No
"Vapor Snag",2,39808,Common,NPH,48/175,No
"Vaporkin",1,50546,Common,THS,72/249,No
"Vastwood Gorger",18,45352,Common,M13,196/249,No
"Vault of Whispers",4,20019,Common,MRD,286/306,No
"Vault Skirge",4,39770,Common,NPH,76/175,No
"Vedalken Certarch",4,38215,Common,SOM,52/249,No
"Vedalken Entrancer",9,45722,Common,M13,76/249,No
"Veilborn Ghoul",3,45552,Uncommon,M13,114/249,No
"Venerable Monk",1,10419,Common,ST,21/143,No
"Vengeful Vampire",1,43351,Uncommon,DKA,78/158,No
"Verdant Haven",4,47543,Common,GTC,138/249,No
"Vesper Ghoul",3,24249,Common,DIS,57/180,No
"Vessel of Endless Rest",4,44063,Uncommon,AVR,224/244,No
"Viashino Shanktail",1,47695,Uncommon,GTC,110/249,No
"Victim of Night",10,42272,Common,ISD,124/264,No
"Vigilante Justice",6,43931,Uncommon,AVR,165/244,No
"Vile Rebirth",7,45642,Common,M13,115/249,No
"Village Bell-Ringer",13,42428,Common,ISD,41/264,No
"Village Cannibals",4,42814,Uncommon,ISD,125/264,No
"Village Ironsmith",17,42383,Common,ISD,168/264,Yes
"Villagers of Estwald",25,42422,Common,ISD,209/264,No
"Vine Trellis",4,34916,Common,DDD,4/63,No
"Violent Outburst",4,32434,Common,ARB,63/145,No
"Viridian Emissary",4,39325,Common,MBS,95/155,No
"Vitu-Ghazi Guildmage",1,46413,Uncommon,RTR,207/274,No
"Vivid Crag",1,28521,Uncommon,LRW,275/301,No
"Vivid Grove",1,28515,Uncommon,LRW,277/301,No
"Voice of the Provinces",5,44099,Common,AVR,40/244,No
"Voiceless Spirit",20,42748,Common,ISD,42/264,No
"Volcanic Dragon",4,41551,Uncommon,M12,158/249,No
"Volcanic Fallout",2,31913,Uncommon,CON,74/145,No
"Volcanic Geyser",3,45666,Uncommon,M13,154/249,No
"Volcanic Island",4,53099,Rare,VMA,324/325,No
"Volcanic Strength",5,45394,Common,M13,155/249,No
"Vorstclaw",1,44269,Uncommon,AVR,201/244,No
"Vortex Elemental",1,51665,Uncommon,BNG,56/165,No
"Voyage's End",1,50160,Common,THS,73/249,No
"Voyaging Satyr",1,50178,Common,THS,182/249,No
"Vulpine Goliath",4,50199,Common,THS,183/249,Yes
"Vulturous Zombie",1,23474,Rare,RAV,238/306,No
"Walker of the Grove",1,28974,Uncommon,MOR,138/150,No
"Walking Corpse",33,45462,Common,M13,116/249,No
"Wall of Diffusion",1,52655,Common,VMA,191/325,No
"Wall of Fire",8,45239,Common,M13,156/249,Yes
"Wall of Hope",1,18483,Common,LGN,24/145,No
"Wall of Roots",4,35114,Common,PRM,271/1158,No
"Wall of Torches",6,41405,Common,M12,159/249,No
"Wandering Wolf",11,43957,Common,AVR,202/244,No
"War Falcon",5,45596,Common,M13,38/249,No
"War Priest of Thune",2,45398,Uncommon,M13,39/249,No
"Warchanter of Mogis",2,51801,Common,BNG,85/165,No
"Warclamp Mastiff",11,45599,Common,M13,40/249,Yes
"Warden of the Eye",1,54052,Uncommon,KTK,212/269,No
"Warden of the Wall",1,43279,Uncommon,DKA,153/158,No
"Warleader's Helix",1,51540,Uncommon,PRM,1118/1158,No
"Warmind Infantry",2,47519,Common,GTC,111/249,No
"Warpath Ghoul",6,41117,Common,M12,117/249,No
"Warrior's Honor",1,7793,Common,VI,24/167,No
"Warriors' Lesson",1,50236,Uncommon,THS,184/249,No
"Wasteland Viper",1,47741,Uncommon,GTC,139/249,No
"Watercourser",7,45619,Common,M13,78/249,Yes
"Watery Grave",4,47471,Rare,GTC,249/249,No
"Way of the Thief",2,47503,Common,GTC,56/249,No
"Weave Fate",4,53986,Common,KTK,61/269,No
"Weight of the Underworld",2,51621,Common,BNG,86/165,No
"Welkin Tern",8,45360,Common,M13,79/249,No
"Wellwisher",1,18119,Common,ONS,300/350,No
"Wetland Sambar",1,53972,Common,KTK,62/269,No
"Whelming Wave",1,51797,Rare,BNG,57/165,No
"Whip of Erebos",4,50408,Rare,THS,110/249,No
"Whipflare",4,39694,Uncommon,NPH,102/175,No
"White Knight",1,18461,Uncommon,LGN,27/145,No
"Wight of Precinct Six",1,47737,Uncommon,GTC,84/249,No
"Wild Guess",8,45656,Common,M13,157/249,No
"Wild Hunger",7,43261,Common,DKA,132/158,No
"Wildwood Geist",17,44133,Common,AVR,204/244,No
"Wind Drake",11,45344,Common,M13,80/249,No
"Wind Zendikon",1,35721,Common,WWK,46/145,No
"Windseeker Centaur",1,35966,Rare,PRM,431/1158,No
"Wingbeat Warrior",1,18415,Common,LGN,29/145,No
"Wingcrafter",15,43849,Common,AVR,83/244,No
"Wingsteed Rider",1,50320,Common,THS,36/249,No
"Wirewood Elf",1,18127,Common,ONS,301/350,No
"Wirewood Guardian",1,18690,Common,SCG,132/143,No
"Witches' Eye",1,50588,Uncommon,THS,222/249,No
"Withered Wretch",1,36262,Uncommon,PRM,324/1158,No
"Wojek Halberdiers",4,47605,Common,GTC,208/249,No
"Wolfhunter's Quiver",1,43273,Uncommon,DKA,154/158,No
"Wolfir Avenger",2,44013,Uncommon,AVR,205/244,No
"Woodcloaker",3,18718,Common,SCG,134/143,No
"Wooded Foothills",2,54201,Rare,KTK,249/269,Yes
"Wooden Stake",11,42452,Common,ISD,237/264,No
"Woodland Changeling",1,28645,Common,LRW,242/301,No
"Woodland Sleuth",17,42331,Common,ISD,210/264,Yes
"Words of Wisdom",4,16931,Common,OD,114/350,No
"Wrack with Madness",7,43207,Common,DKA,107/158,No
"Wrench Mind",4,19711,Common,MRD,84/306,No
"Wring Flesh",5,41543,Common,M12,118/249,No
"Wurm's Tooth",5,41597,Uncommon,M12,223/249,No
"Xathrid Gorgon",4,45205,Rare,PRM,1012/1158,No
"Xenagos, God of Revels",1,51745,Mythic Rare,BNG,156/165,No
"Xenagos, the Reveler",1,50316,Mythic Rare,THS,209/249,No
"Yavimaya Elder",1,52889,Uncommon,VMA,240/325,No
"Yavimaya Hollow",1,52818,Rare,VMA,325/325,Yes
"Yeva's Forcemage",8,45532,Common,M13,198/249,No
"Yoke of the Damned",1,31786,Common,CON,57/145,Yes
"Yoked Ox",4,50138,Common,THS,37/249,No
"Young Wolf",6,43457,Common,DKA,134/158,No
"Zarichi Tiger",4,47521,Common,GTC,28/249,No
"Zealous Inquisitor",1,18934,Common,SCG,27/143,No
"Zealous Strike",15,43907,Common,AVR,41/244,No
"Zoetic Cavern",2,36067,Uncommon,PRM,384/1158,Yes
"Zombie Goliath",19,45304,Common,M13,119/249,No
"Zombie Scavengers",1,9137,Common,WL,87/167,No
